"Li7_Ca43_umol_mol","X_B11_Ca43_mmol_mol","X_Mg24_Ca43_mmol_mol","P31_Ca43_mmol_mol","S34_Ca43_mmol_mol","K39_Ca43_mmol_mol","X_Mn55_Ca43_umol_mol","X_Cu63_Ca43_umol_mol","X_Zn66_Ca43_umol_mol","X_Sr88_Ca43_mmol_mol","X_Ba138_Ca43_umol_mol","Pb208_Ca43_umol_mol","time"
"9.475","0.026","0.339","0.222","0.699","1.331","9.541","0.504","6.018","3.123","1.077","0.091",145.627
"8.906","0.026","0.358","0.273","0.695","1.334","9.322","0.474","7.325","3.211","1.203","0.109",145.977
"8.973","0.025","0.348","0.290","0.678","1.381","9.511","0.493","8.525","3.257","1.335","0.121",146.327
"8.472","0.025","0.335","0.322","0.705","1.373","9.400","0.505","8.447","3.259","1.381","0.129",146.677
"8.627","0.029","0.336","0.331","0.765","1.407","9.748","0.533","8.059","3.257","1.319","0.109",147.027
"8.940","0.029","0.342","0.357","0.778","1.370","9.396","0.644","8.247","3.213","1.331","0.113",147.377
"9.769","0.032","0.352","0.384","0.789","1.395","9.424","0.709","10.675","3.222","1.389","0.104",147.727
"10.054","0.030","0.345","0.415","0.766","1.379","9.071","0.795","12.659","3.173","1.525","0.109",148.077
"9.875","0.035","0.339","0.440","0.747","1.357","8.982","0.735","13.406","3.161","1.417","0.110",148.427
"8.941","0.034","0.346","0.469","0.750","1.344","9.037","0.657","12.465","3.157","1.394","0.124",148.777
"8.162","0.030","0.349","0.510","0.743","1.302","9.044","0.560","11.710","3.185","1.308","0.138",149.127
"10.177","0.029","0.363","0.529","0.731","1.324","9.762","0.610","13.136","3.265","1.521","0.139",149.477
"12.638","0.028","0.348","0.505","0.740","1.315","9.276","0.513","14.110","3.179","1.607","0.148",149.827
"14.041","0.030","0.351","0.450","0.748","1.385","9.457","0.565","14.740","3.208","1.747","0.137",150.178
"14.226","0.031","0.348","0.440","0.756","1.465","9.342","0.530","13.468","3.221","1.679","0.123",150.528
"14.815","0.032","0.358","0.442","0.712","1.512","9.855","0.597","11.301","3.297","1.706","0.093",150.878
"14.708","0.034","0.358","0.399","0.696","1.491","9.599","0.503","9.820","3.241","1.565","0.110",151.228
"14.082","0.031","0.350","0.348","0.707","1.435","8.657","0.500","8.831","3.144","1.499","0.112",151.578
"13.067","0.029","0.340","0.306","0.719","1.427","8.045","0.532","7.352","3.052","1.430","0.100",151.928
"13.311","0.027","0.339","0.281","0.761","1.424","7.666","0.587","6.243","3.038","1.420","0.080",152.277
"12.915","0.027","0.338","0.281","0.773","1.447","7.605","0.685","5.164","3.015","1.375","0.077",152.628
"12.585","0.024","0.338","0.266","0.764","1.430","6.875","0.648","6.588","3.007","1.405","0.111",152.978
"12.642","0.027","0.336","0.266","0.753","1.446","6.412","0.637","6.962","3.018","1.377","0.140",153.328
"13.027","0.026","0.343","0.238","0.767","1.436","6.049","0.533","7.109","2.977","1.415","0.145",153.678
"11.470","0.027","0.353","0.243","0.784","1.446","6.407","0.604","5.836","3.018","1.339","0.128",154.028
"11.072","0.025","0.358","0.220","0.763","1.447","5.729","0.629","5.025","2.960","1.335","0.108",154.378
"9.711","0.025","0.360","0.226","0.746","1.485","5.656","0.624","6.521","3.066","1.299","0.128",154.728
"10.692","0.024","0.356","0.241","0.757","1.495","5.199","0.485","7.638","3.064","1.240","0.127",155.078
"9.503","0.024","0.342","0.268","0.728","1.501","5.439","0.466","7.886","3.133","1.195","0.124",155.428
"9.945","0.028","0.339","0.269","0.678","1.502","5.371","0.433","6.346","3.049","1.163","0.086",155.778
"10.267","0.030","0.352","0.228","0.648","1.531","5.510","0.470","5.410","3.080","1.208","0.085",156.128
"11.398","0.032","0.366","0.241","0.714","1.554","5.934","0.448","6.261","3.054","1.364","0.109",156.478
"10.342","0.029","0.363","0.216","0.753","1.554","6.370","0.424","6.704","3.011","1.511","0.127",156.828
"10.021","0.029","0.351","0.196","0.803","1.546","6.379","0.532","6.259","2.965","1.579","0.112",157.178
"8.116","0.029","0.368","0.176","0.774","1.527","6.209","0.542","5.209","2.987","1.637","0.094",157.528
"8.326","0.028","0.365","0.193","0.799","1.501","5.822","0.548","5.458","3.025","1.611","0.095",157.878
"6.456","0.029","0.352","0.181","0.794","1.456","5.867","0.377","6.151","2.935","1.719","0.099",158.228
"7.301","0.027","0.352","0.164","0.783","1.469","5.893","0.383","6.533","2.904","1.746","0.097",158.579
"6.584","0.030","0.359","0.138","0.831","1.478","5.999","0.399","5.809","2.882","1.861","0.080",158.929
"7.648","0.028","0.371","0.150","0.841","1.520","5.812","0.433","4.830","2.935","1.720","0.063",159.279
"6.904","0.028","0.344","0.146","0.830","1.485","5.879","0.353","3.715","2.822","1.587","0.033",159.629
"6.940","0.025","0.342","0.152","0.764","1.463","5.587","0.420","2.720","2.796","1.464","0.029",159.979
"7.004","0.029","0.337","0.161","0.752","1.477","5.643","0.441","3.303","2.746","1.517","0.033",160.329
"6.488","0.030","0.348","0.183","0.804","1.498","5.294","0.553","3.441","2.828","1.636","0.048",160.679
"6.611","0.031","0.351","0.180","0.822","1.544","4.977","0.553","4.302","2.872","1.645","0.058",161.029
"5.951","0.028","0.360","0.169","0.839","1.522","4.616","0.617","5.921","2.895","1.692","0.084",161.379
"6.877","0.027","0.351","0.150","0.821","1.540","4.345","0.622","7.855","2.797","1.594","0.094",161.729
"7.337","0.026","0.355","0.168","0.787","1.491","4.458","0.513","8.793","2.865","1.695","0.115",162.079
"7.956","0.027","0.351","0.215","0.734","1.526","6.720","0.497","7.109","2.912","1.624","0.112",162.429
"7.475","0.026","0.358","0.238","0.728","1.506","6.886","0.411","4.743","3.032","1.689","0.081",162.779
"7.943","0.026","0.356","0.246","0.779","1.545","6.746","0.503","3.928","2.883","1.702","0.053",163.129
"7.641","0.024","0.352","0.233","0.804","1.545","4.377","0.465","4.182","2.886","1.822","0.050",163.479
"8.312","0.024","0.345","0.321","0.820","1.526","4.501","0.494","5.657","2.786","1.989","0.076",163.829
"8.780","0.026","0.353","0.430","0.799","1.501","4.921","0.425","6.177","2.884","2.025","0.082",164.179
"8.854","0.024","0.356","0.632","0.799","1.489","5.056","0.376","5.142","2.810","2.028","0.059",164.529
"9.632","0.027","0.370","0.693","0.779","1.524","5.426","0.368","3.875","2.886","1.976","0.044",164.879
"8.743","0.025","0.371","0.665","0.766","1.481","5.732","0.437","2.832","2.755","1.811","0.039",165.229
"9.723","0.026","0.366","0.515","0.762","1.472","6.247","0.519","2.995","2.792","1.760","0.051",165.579
"9.067","0.024","0.357","0.423","0.752","1.482","6.437","0.572","3.251","2.753","1.551","0.060",165.929
"9.399","0.024","0.342","0.361","0.788","1.594","6.679","0.513","2.990","2.801","1.483","0.054",166.279
"8.085","0.026","0.348","0.275","0.775","1.586","6.454","0.430","2.692","2.763","1.365","0.061",166.629
"7.992","0.025","0.343","0.219","0.780","1.605","6.214","0.455","2.658","2.772","1.419","0.064",166.979
"8.228","0.024","0.347","0.166","0.742","1.555","5.389","0.530","2.522","2.783","1.474","0.069",167.33
"8.424","0.024","0.339","0.172","0.768","1.596","5.004","0.595","3.275","2.797","1.580","0.064",167.68
"9.064","0.027","0.339","0.157","0.783","1.579","4.566","0.519","3.147","2.716","1.633","0.055",168.03
"8.461","0.029","0.339","0.148","0.805","1.581","4.310","0.453","3.718","2.728","1.904","0.077",168.38
"8.777","0.029","0.342","0.128","0.778","1.560","4.134","0.404","3.631","2.706","2.033","0.080",168.73
"7.401","0.029","0.339","0.109","0.784","1.555","3.925","0.405","4.669","2.783","2.123","0.104",169.08
"7.553","0.026","0.339","0.119","0.804","1.546","3.899","0.448","4.897","2.778","1.909","0.102",169.43
"7.377","0.026","0.354","0.122","0.864","1.577","3.516","0.509","5.110","2.852","1.828","0.113",169.78
"7.207","0.025","0.359","0.152","0.817","1.614","3.485","0.442","4.022","2.878","1.681","0.094",170.13
"6.713","0.027","0.359","0.154","0.803","1.661","3.435","0.466","4.233","2.870","1.727","0.088",170.48
"6.280","0.025","0.354","0.179","0.762","1.630","3.590","0.439","4.306","2.806","1.658","0.072",170.83
"6.477","0.026","0.349","0.157","0.773","1.609","3.293","0.571","4.413","2.702","1.662","0.072",171.18
"7.117","0.024","0.348","0.160","0.773","1.573","3.417","0.590","4.457","2.666","1.521","0.053",171.53
"7.243","0.022","0.346","0.162","0.764","1.566","3.704","0.523","3.794","2.625","1.499","0.046",171.88
"7.900","0.019","0.342","0.179","0.775","1.566","4.028","0.461","3.834","2.651","1.436","0.039",172.23
"7.420","0.020","0.345","0.174","0.758","1.558","4.382","0.348","3.222","2.683","1.413","0.043",172.58
"7.292","0.022","0.349","0.168","0.774","1.623","4.457","0.436","3.380","2.780","1.324","0.051",172.93
"7.660","0.024","0.360","0.153","0.781","1.657","4.642","0.410","3.116","2.799","1.268","0.053",173.28
"7.498","0.024","0.340","0.167","0.795","1.640","4.145","0.440","2.191","2.742","1.308","0.048",173.63
"8.000","0.023","0.329","0.154","0.786","1.627","4.026","0.396","2.555","2.672","1.303","0.041",173.98
"7.447","0.024","0.330","0.173","0.763","1.591","3.783","0.423","2.772","2.642","1.317","0.051",174.33
"7.283","0.022","0.360","0.181","0.749","1.663","3.801","0.398","3.528","2.702","1.390","0.064",174.68
"8.590","0.023","0.367","0.192","0.753","1.640","3.681","0.367","3.946","2.749","1.375","0.082",175.03
"9.617","0.022","0.367","0.178","0.776","1.650","3.592","0.320","3.686","2.873","1.308","0.067",175.38
"9.506","0.025","0.344","0.167","0.775","1.618","3.405","0.348","4.580","2.933","1.104","0.068",175.73
"9.796","0.025","0.331","0.164","0.799","1.603","3.177","0.382","4.671","2.833","1.029","0.066",176.081
"9.363","0.026","0.330","0.170","0.834","1.607","3.325","0.504","5.303","2.821","1.107","0.073",176.431
"12.317","0.023","0.344","0.172","0.831","1.606","3.205","0.600","5.179","2.908","1.128","0.072",176.781
"12.379","0.024","0.349","0.170","0.804","1.569","2.931","0.539","4.614","2.935","1.116","0.055",177.131
"13.288","0.022","0.342","0.185","0.783","1.546","2.742","0.491","4.537","2.864","1.093","0.072",177.481
"13.177","0.024","0.342","0.249","0.779","1.510","2.877","0.421","3.984","2.695","1.124","0.071",177.831
"14.004","0.025","0.340","0.394","0.773","1.510","3.095","0.473","3.896","2.709","1.172","0.095",178.181
"14.769","0.027","0.350","0.566","0.776","1.472","3.170","0.404","4.209","2.732","1.138","0.069",178.531
"13.073","0.030","0.347","0.669","0.789","1.505","3.213","0.431","4.020","2.833","1.180","0.056",178.881
"14.213","0.034","0.360","0.717","0.814","1.539","3.031","0.485","3.905","2.892","1.117","0.045",179.231
"14.417","0.032","0.346","0.650","0.806","1.539","2.970","0.506","4.121","2.824","1.012","0.061",179.581
"15.116","0.026","0.342","0.556","0.807","1.509","3.007","0.384","4.449","2.749","0.843","0.075",179.931
"12.290","0.021","0.341","0.548","0.807","1.525","3.311","0.289","4.176","2.772","0.862","0.069",180.281
"9.687","0.022","0.349","0.446","0.822","1.607","3.173","0.237","2.964","2.863","0.918","0.063",180.631
"9.039","0.028","0.354","0.401","0.863","1.721","3.201","0.292","2.320","2.872","1.012","0.047",180.981
"8.977","0.030","0.342","0.230","0.856","1.710","3.116","0.440","2.333","2.828","1.046","0.034",181.331
"9.949","0.029","0.340","0.205","0.869","1.716","3.142","0.485","2.576","2.890","0.980","0.044",181.681
"9.394","0.027","0.328","0.218","0.855","1.613","2.959","0.592","2.816","2.881","0.963","0.049",182.031
"8.446","0.026","0.332","0.190","0.907","1.609","2.910","0.532","3.193","2.892","0.851","0.055",182.381
"8.576","0.025","0.330","0.207","0.873","1.603","2.816","0.640","2.700","2.761","0.897","0.037",182.731
"8.752","0.021","0.330","0.171","0.852","1.644","2.706","0.565","3.741","2.727","0.752","0.047",183.081
"8.184","0.020","0.320","0.173","0.800","1.657","2.737","0.611","4.326","2.719","0.754","0.056",183.431
"7.815","0.019","0.320","0.174","0.788","1.634","2.815","0.485","5.492","2.738","0.687","0.063",183.781
"7.929","0.020","0.327","0.167","0.812","1.631","2.962","0.463","5.970","2.729","0.728","0.071",184.131
"9.084","0.021","0.347","0.183","0.842","1.677","2.765","0.458","5.540","2.667","0.721","0.072",184.482
"8.149","0.022","0.353","0.168","0.882","1.695","2.587","0.485","6.004","2.608","0.753","0.081",184.832
"7.100","0.021","0.354","0.178","0.860","1.640","2.245","0.404","5.442","2.600","0.759","0.063",185.182
"7.369","0.020","0.344","0.174","0.821","1.575","2.322","0.319","5.877","2.513","0.703","0.070",185.532
"8.417","0.021","0.347","0.157","0.797","1.536","1.877","0.328","5.498","2.559","0.637","0.068",185.882
"9.067","0.022","0.353","0.159","0.817","1.609","1.667","0.463","4.995","2.619","0.580","0.071",186.232
"8.173","0.021","0.346","0.151","0.816","1.626","1.419","0.490","4.684","2.673","0.609","0.070",186.581
"7.662","0.019","0.345","0.158","0.821","1.638","1.910","0.553","4.628","2.614","0.707","0.062",186.932
"7.800","0.018","0.339","0.173","0.792","1.548","1.891","0.615","3.985","2.556","0.676","0.066",187.282
"9.227","0.016","0.349","0.172","0.853","1.537","1.758","0.674","3.251","2.642","0.713","0.056",187.632
"9.551","0.021","0.337","0.169","0.859","1.523","1.617","0.523","1.784","2.681","0.629","0.063",187.982
"9.327","0.025","0.333","0.135","0.859","1.585","1.657","0.392","1.940","2.655","0.691","0.068",188.332
"8.826","0.027","0.324","0.147","0.812","1.582","1.429","0.308","2.255","2.561","0.639","0.068",188.682
"8.022","0.026","0.330","0.171","0.799","1.615","1.400","0.329","2.846","2.563","0.717","0.061",189.032
"9.239","0.028","0.329","0.166","0.784","1.582","1.357","0.194","2.857","2.579","0.709","0.052",189.382
"9.610","0.028","0.330","0.165","0.794","1.593","1.477","0.137","2.871","2.614","0.762","0.048",189.732
"12.056","0.023","0.335","0.144","0.815","1.564","1.393","0.173","2.844","2.661","0.715","0.051",190.082
"12.346","0.021","0.344","0.157","0.847","1.570","1.597","0.300","3.023","2.739","0.800","0.071",190.432
"11.942","0.021","0.348","0.144","0.845","1.535","1.841","0.413","3.333","2.785","0.805","0.087",190.782
"11.448","0.026","0.339","0.170","0.836","1.529","1.958","0.393","3.806","2.783","0.797","0.085",191.132
"12.215","0.026","0.341","0.197","0.853","1.504","2.102","0.405","3.548","2.792","0.765","0.063",191.482
"14.160","0.025","0.328","0.201","0.889","1.519","2.216","0.398","2.679","2.799","0.857","0.051",191.832
"14.356","0.023","0.330","0.200","0.870","1.500","2.172","0.398","2.727","2.828","0.895","0.057",192.182
"13.719","0.022","0.316","0.171","0.833","1.481","2.142","0.457","2.974","2.792","0.845","0.067",192.532
"13.305","0.023","0.321","0.187","0.818","1.503","2.115","0.444","4.255","2.876","0.770","0.057",192.882
"13.389","0.025","0.318","0.167","0.823","1.514","2.262","0.530","4.603","2.890","0.855","0.064",193.233
"15.075","0.029","0.326","0.172","0.851","1.537","1.908","0.398","5.793","2.966","0.998","0.056",193.583
"16.841","0.031","0.324","0.158","0.789","1.469","1.741","0.367","6.684","2.897","1.032","0.069",193.933
"18.510","0.030","0.320","0.194","0.818","1.424","1.633","0.312","7.523","2.841","0.994","0.060",194.283
"18.594","0.027","0.313","0.188","0.779","1.393","1.528","0.348","6.615","2.759","0.921","0.049",194.633
"16.000","0.027","0.318","0.211","0.782","1.389","1.679","0.364","4.868","2.818","0.925","0.050",194.983
"15.587","0.030","0.314","0.202","0.742","1.403","1.466","0.297","3.349","2.814","0.906","0.034",195.333
"15.578","0.031","0.309","0.217","0.785","1.409","1.822","0.307","3.351","2.917","1.153","0.039",195.683
"16.790","0.031","0.316","0.192","0.859","1.421","2.149","0.341","3.745","2.829","1.332","0.030",196.033
"18.055","0.029","0.328","0.175","0.884","1.428","2.460","0.353","3.575","2.839","1.354","0.043",196.383
"17.355","0.026","0.336","0.159","0.884","1.426","2.712","0.385","2.742","2.745","1.095","0.046",196.733
"19.342","0.024","0.340","0.169","0.865","1.456","2.429","0.340","1.887","2.782","0.896","0.041",197.083
"21.501","0.024","0.327","0.140","0.869","1.479","2.559","0.356","1.817","2.777","0.880","0.044",197.433
"26.036","0.028","0.328","0.142","0.855","1.487","2.620","0.341","2.678","2.808","1.027","0.063",197.783
"29.491","0.027","0.321","0.142","0.882","1.486","2.556","0.461","3.775","2.787","1.002","0.078",198.133
"33.875","0.025","0.326","0.169","0.883","1.486","2.424","0.616","3.939","2.782","1.040","0.090",198.483
"40.771","0.022","0.322","0.174","0.876","1.485","2.404","0.678","4.486","2.789","0.949","0.091",198.833
"47.948","0.021","0.309","0.165","0.787","1.418","2.265","0.600","4.077","2.724","1.033","0.100",199.183
"52.522","0.025","0.319","0.170","0.786","1.397","2.408","0.567","5.253","2.788","1.061","0.103",199.533
"47.648","0.028","0.314","0.182","0.806","1.347","2.201","0.531","5.328","2.753","1.102","0.096",199.883
"41.845","0.027","0.320","0.177","0.851","1.355","2.571","0.517","5.171","2.767","1.076","0.084",200.233
"34.185","0.026","0.314","0.156","0.879","1.367","2.573","0.527","4.041","2.798","1.090","0.062",200.583
"36.826","0.025","0.316","0.140","0.878","1.404","2.544","0.439","2.928","2.858","1.008","0.057",200.933
"38.344","0.030","0.321","0.182","0.908","1.416","2.427","0.423","2.937","2.950","1.066","0.059",201.283
"44.430","0.029","0.323","0.218","0.898","1.377","2.137","0.329","4.397","2.951","1.043","0.083",201.634
"44.632","0.029","0.322","0.229","0.906","1.320","2.077","0.374","4.693","2.913","1.142","0.079",201.984
"46.536","0.027","0.330","0.198","0.902","1.317","2.151","0.439","4.971","2.969","1.153","0.075",202.334
"47.109","0.029","0.324","0.182","0.948","1.327","2.065","0.560","3.268","2.979","1.221","0.054",202.684
"48.435","0.032","0.333","0.204","0.942","1.357","1.969","0.543","3.176","3.073","1.217","0.066",203.034
"53.219","0.033","0.339","0.208","0.949","1.316","1.850","0.489","2.989","3.049","1.221","0.069",203.384
"51.560","0.029","0.351","0.198","0.875","1.277","2.107","0.382","2.798","2.930","1.158","0.065",203.734
"55.430","0.028","0.351","0.179","0.880","1.309","2.145","0.380","2.891","2.899","1.192","0.052",204.084
"53.890","0.027","0.336","0.165","0.869","1.300","2.083","0.368","2.921","2.770","1.092","0.071",204.434
"57.182","0.031","0.324","0.168","0.887","1.340","2.101","0.417","4.725","2.845","1.027","0.089",204.784
"57.660","0.026","0.319","0.167","0.885","1.298","2.185","0.554","5.293","2.883","0.969","0.134",205.134
"59.981","0.026","0.317","0.166","0.846","1.339","2.210","0.644","6.231","3.045","0.993","0.122",205.484
"58.049","0.024","0.313","0.158","0.843","1.282","2.099","0.775","6.184","3.143","1.199","0.143",205.834
"51.827","0.027","0.321","0.164","0.825","1.236","2.128","0.711","6.956","3.143","1.294","0.135",206.184
"42.271","0.029","0.315","0.200","0.880","1.215","2.069","0.694","8.876","3.192","1.521","0.159",206.534
"34.140","0.034","0.326","0.287","0.863","1.206","1.817","0.533","11.505","3.268","1.507","0.173",206.884
"25.912","0.040","0.322","0.348","0.864","1.185","1.589","0.577","12.223","3.262","1.546","0.152",207.234
"21.406","0.039","0.327","0.441","0.833","1.123","1.506","0.488","10.276","3.250","1.484","0.128",207.584
"18.243","0.039","0.317","0.496","0.882","1.077","1.644","0.436","7.169","3.246","1.519","0.083",207.934
