"Li7_Ca43_umol_mol","X_B11_Ca43_mmol_mol","X_Mg24_Ca43_mmol_mol","P31_Ca43_mmol_mol","S34_Ca43_mmol_mol","K39_Ca43_mmol_mol","X_Mn55_Ca43_umol_mol","X_Cu63_Ca43_umol_mol","X_Zn66_Ca43_umol_mol","X_Sr88_Ca43_mmol_mol","X_Ba138_Ca43_umol_mol","Pb208_Ca43_umol_mol","time"
"3.842","0.039","0.322","0.206","1.179","1.032","0.880","0.484","2.867","3.190","1.304","0.068",176.781
"3.771","0.037","0.327","0.191","1.176","1.030","0.864","0.617","2.617","3.231","1.115","0.054",177.131
"3.378","0.033","0.325","0.144","1.250","1.057","0.782","0.576","2.473","3.220","1.023","0.049",177.481
"2.882","0.032","0.314","0.149","1.231","1.046","0.726","0.496","2.456","3.160","0.972","0.047",177.831
"2.202","0.030","0.319","0.126","1.293","1.079","0.860","0.526","2.381","3.283","1.055","0.046",178.181
"2.745","0.030","0.328","0.150","1.305","1.106","1.053","0.562","2.388","3.371","1.145","0.061",178.531
"3.343","0.026","0.323","0.134","1.324","1.083","1.453","0.557","2.722","3.275","1.115","0.053",178.881
"3.855","0.026","0.316","0.163","1.309","1.087","1.138","0.409","2.992","3.289","1.087","0.049",179.231
"4.256","0.025","0.308","0.142","1.303","1.066","1.031","0.301","3.274","3.226","1.038","0.051",179.581
"4.259","0.026","0.319","0.142","1.275","1.091","0.712","0.239","3.640","3.403","1.110","0.059",179.931
"5.491","0.023","0.319","0.124","1.235","1.094","0.671","0.246","3.761","3.268","1.044","0.066",180.281
"5.116","0.027","0.316","0.123","1.212","1.084","0.705","0.295","3.128","3.244","1.103","0.056",180.632
"5.415","0.028","0.313","0.141","1.247","1.072","1.047","0.434","2.570","3.178","1.145","0.052",180.982
"4.803","0.031","0.313","0.156","1.236","1.073","1.334","0.393","2.253","3.251","1.252","0.066",181.332
"5.200","0.029","0.324","0.187","1.248","1.081","1.345","0.431","2.454","3.306","1.186","0.062",181.682
"5.059","0.029","0.319","0.182","1.239","1.101","1.096","0.373","2.411","3.248","1.105","0.055",182.032
"5.428","0.030","0.321","0.201","1.293","1.096","1.048","0.481","2.429","3.172","1.082","0.039",182.382
"5.635","0.029","0.304","0.206","1.270","1.103","0.967","0.547","2.501","3.165","1.128","0.038",182.732
"4.870","0.030","0.314","0.223","1.274","1.055","0.847","0.587","2.939","3.227","1.070","0.044",183.082
"4.611","0.029","0.300","0.232","1.257","1.018","0.628","0.586","3.270","3.295","1.088","0.042",183.432
"3.342","0.035","0.317","0.256","1.255","0.993","0.446","0.474","3.588","3.292","1.049","0.041",183.782
"4.197","0.034","0.315","0.259","1.229","0.981","0.416","0.335","3.281","3.239","1.075","0.036",184.132
"3.421","0.035","0.322","0.266","1.245","0.989","0.592","0.281","3.069","3.187","1.086","0.026",184.482
"4.197","0.034","0.319","0.252","1.242","0.998","0.761","0.285","3.302","3.149","1.186","0.023",184.832
"3.260","0.034","0.320","0.254","1.265","1.033","0.692","0.349","4.097","3.230","1.276","0.020",185.182
"3.195","0.035","0.324","0.244","1.245","1.044","0.662","0.288","4.463","3.208","1.166","0.029",185.532
"2.778","0.031","0.322","0.198","1.260","1.032","0.636","0.346","3.804","3.233","1.117","0.033",185.882
"2.817","0.029","0.323","0.170","1.269","1.015","0.803","0.351","2.955","3.227","1.019","0.044",186.232
"2.952","0.027","0.325","0.144","1.307","1.022","0.799","0.479","2.274","3.265","1.093","0.052",186.581
"3.044","0.029","0.332","0.171","1.345","1.038","0.740","0.428","2.411","3.343","1.006","0.052",186.932
"3.708","0.029","0.332","0.173","1.337","1.026","0.825","0.395","2.768","3.299","1.061","0.049",187.282
"3.998","0.030","0.325","0.189","1.268","1.021","0.839","0.462","3.330","3.322","1.059","0.046",187.632
"4.868","0.029","0.325","0.176","1.246","0.999","0.908","0.451","3.657","3.199","1.094","0.038",187.982
"4.301","0.029","0.322","0.170","1.241","1.020","0.822","0.570","3.320","3.183","1.021","0.033",188.332
"4.225","0.029","0.325","0.150","1.285","1.021","1.226","0.429","3.321","3.240","0.884","0.036",188.682
"3.209","0.029","0.320","0.147","1.276","1.041","1.260","0.471","2.856","3.355","0.894","0.034",189.032
"3.723","0.028","0.315","0.135","1.256","1.053","1.260","0.322","3.492","3.313","1.060","0.035",189.383
"4.091","0.029","0.316","0.145","1.243","1.071","0.883","0.336","3.378","3.234","1.172","0.044",189.733
"3.333","0.030","0.301","0.151","1.275","1.061","0.806","0.326","3.394","3.195","1.193","0.058",190.083
"3.383","0.030","0.296","0.160","1.307","1.037","0.819","0.356","2.902","3.176","1.021","0.076",190.433
"2.408","0.026","0.296","0.168","1.351","1.015","0.842","0.443","2.847","3.257","1.103","0.062",190.783
"3.959","0.023","0.315","0.155","1.311","0.994","0.892","0.324","3.101","3.281","1.128","0.059",191.133
"3.274","0.025","0.332","0.181","1.302","1.014","1.102","0.407","3.781","3.450","1.204","0.051",191.483
"3.706","0.028","0.325","0.190","1.286","1.045","1.096","0.336","5.223","3.447","1.205","0.058",191.833
"3.534","0.031","0.325","0.221","1.270","1.046","0.990","0.446","5.263","3.460","1.149","0.060",192.183
"4.054","0.033","0.315","0.230","1.266","1.029","0.684","0.441","4.886","3.472","1.321","0.052",192.533
"4.218","0.033","0.323","0.262","1.273","1.037","0.649","0.463","3.955","3.493","1.338","0.045",192.883
"3.521","0.033","0.314","0.258","1.333","1.047","0.486","0.453","4.455","3.511","1.490","0.039",193.233
"4.919","0.033","0.312","0.252","1.316","1.049","0.489","0.456","5.207","3.444","1.464","0.038",193.583
"5.517","0.034","0.312","0.230","1.311","1.028","0.304","0.429","5.761","3.546","1.595","0.048",193.933
"6.666","0.034","0.310","0.233","1.287","1.045","0.603","0.391","5.758","3.542","1.541","0.046",194.283
"6.222","0.035","0.311","0.237","1.333","1.036","0.497","0.283","5.479","3.592","1.502","0.044",194.633
"5.102","0.031","0.299","0.222","1.296","0.997","0.681","0.324","5.333","3.368","1.357","0.041",194.983
"4.785","0.030","0.301","0.214","1.306","0.964","0.477","0.510","6.483","3.389","1.475","0.047",195.333
"4.527","0.028","0.294","0.214","1.250","0.969","0.545","0.638","7.892","3.255","1.536","0.063",195.683
"5.708","0.029","0.294","0.202","1.279","0.983","0.525","0.704","8.406","3.337","1.532","0.078",196.033
"4.981","0.028","0.291","0.187","1.262","1.009","0.540","0.651","8.148","3.371","1.487","0.094",196.383
"4.131","0.032","0.300","0.192","1.315","1.002","0.584","0.633","7.804","3.444","1.473","0.082",196.733
"3.631","0.033","0.305","0.196","1.334","0.999","0.455","0.629","7.457","3.362","1.429","0.063",197.083
"4.132","0.038","0.313","0.213","1.356","1.027","0.446","0.580","6.736","3.346","1.357","0.062",197.433
"4.294","0.034","0.302","0.190","1.321","1.012","0.400","0.585","5.079","3.287","1.373","0.073",197.784
"3.615","0.035","0.293","0.190","1.268","1.019","0.468","0.460","4.218","3.400","1.527","0.090",198.134
"3.308","0.032","0.291","0.204","1.270","0.995","0.576","0.441","3.875","3.319","1.609","0.078",198.484
"3.925","0.035","0.305","0.218","1.298","1.040","0.622","0.420","4.192","3.372","1.554","0.065",198.834
"3.536","0.035","0.310","0.244","1.336","1.040","0.893","0.500","4.972","3.456","1.811","0.086",199.184
"3.399","0.037","0.317","0.262","1.342","1.049","0.888","0.608","6.410","3.533","2.174","0.136",199.534
"2.344","0.035","0.307","0.263","1.319","1.008","0.762","0.599","7.694","3.564","2.503","0.165",199.884
"3.221","0.039","0.308","0.259","1.324","0.967","0.528","0.590","7.875","3.386","2.406","0.149",200.234
"3.140","0.040","0.299","0.230","1.336","0.937","0.289","0.479","7.048","3.313","2.197","0.114",200.584
"2.506","0.040","0.297","0.230","1.328","0.909","0.579","0.474","6.224","3.196","2.143","0.091",200.934
"1.960","0.041","0.292","0.244","1.291","0.925","0.539","0.484","5.523","3.175","2.219","0.087",201.284
"2.086","0.039","0.284","0.273","1.252","0.925","0.603","0.514","5.583","3.024","2.242","0.087",201.634
"2.289","0.044","0.296","0.290","1.289","0.957","0.536","0.450","5.322","3.077","2.322","0.095",201.984
"2.521","0.044","0.301","0.336","1.315","0.938","0.513","0.442","5.807","3.125","2.358","0.097",202.334
"2.281","0.048","0.309","0.359","1.306","0.938","0.660","0.453","5.645","3.287","2.477","0.087",202.684
"2.410","0.048","0.304","0.412","1.270","0.932","0.503","0.575","6.029","3.299","2.515","0.100",203.034
"2.409","0.053","0.310","0.456","1.300","0.987","0.579","0.637","7.637","3.369","2.651","0.106",203.384
"2.276","0.056","0.313","0.521","1.328","0.982","0.783","0.684","8.502","3.339","2.702","0.139",203.734
"3.028","0.056","0.311","0.591","1.319","0.962","0.726","0.810","9.809","3.272","2.536","0.146",204.084
"2.678","0.056","0.299","0.634","1.266","0.906","0.793","0.930","10.044","3.146","2.408","0.138",204.434
