"Li7_Ca43_umol_mol","X_B11_Ca43_mmol_mol","X_Mg24_Ca43_mmol_mol","P31_Ca43_mmol_mol","S34_Ca43_mmol_mol","K39_Ca43_mmol_mol","X_Mn55_Ca43_umol_mol","X_Cu63_Ca43_umol_mol","X_Zn66_Ca43_umol_mol","X_Sr88_Ca43_mmol_mol","X_Ba138_Ca43_umol_mol","Pb208_Ca43_umol_mol","time"
"6.819","0.032","0.319","0.587","0.878","0.877","1.338","0.646","6.422","2.876","0.794","0.045",169.78
"7.431","0.031","0.315","0.574","0.931","0.862","1.115","0.514","5.551","2.771","0.699","0.045",170.13
"7.215","0.028","0.306","0.524","0.936","0.861","1.138","0.442","4.612","2.727","0.722","0.045",170.48
"6.831","0.027","0.312","0.535","0.941","0.870","0.883","0.329","4.111","2.739","0.932","0.049",170.83
"6.753","0.028","0.317","0.522","0.904","0.889","1.018","0.374","4.320","2.833","0.975","0.036",171.18
"7.443","0.030","0.323","0.557","0.920","0.872","0.923","0.383","4.472","2.932","0.873","0.037",171.53
"6.876","0.033","0.319","0.567","0.928","0.874","1.188","0.489","4.574","2.931","0.649","0.042",171.88
"5.689","0.033","0.309","0.573","0.897","0.866","1.041","0.410","4.375","2.885","0.702","0.046",172.23
"4.712","0.032","0.317","0.571","0.881","0.867","0.980","0.464","4.449","2.869","0.774","0.058",172.58
"5.869","0.031","0.319","0.527","0.832","0.857","0.755","0.492","4.043","2.884","0.829","0.053",172.93
"5.204","0.034","0.334","0.539","0.848","0.866","1.005","0.599","4.696","2.920","0.874","0.059",173.28
"5.284","0.036","0.321","0.659","0.804","0.868","1.155","0.593","4.647","2.941","0.870","0.051",173.63
"3.406","0.035","0.327","0.769","0.824","0.882","1.111","0.472","5.202","2.948","0.788","0.059",173.98
"4.502","0.033","0.329","0.890","0.837","0.897","1.037","0.333","4.680","2.978","0.627","0.054",174.33
"4.429","0.032","0.331","0.866","0.848","0.886","1.033","0.237","4.302","2.919","0.605","0.043",174.68
"5.371","0.032","0.337","0.867","0.865","0.894","1.400","0.280","3.686","2.898","0.511","0.020",175.03
"4.753","0.037","0.323","0.849","0.860","0.879","1.565","0.368","3.270","2.861","0.541","0.016",175.38
"4.712","0.045","0.322","0.861","0.843","0.892","1.195","0.513","3.511","2.832","0.579","0.020",175.73
"4.397","0.057","0.312","0.933","0.787","0.892","0.954","0.513","4.632","2.804","0.560","0.036",176.08
"4.270","0.058","0.335","0.999","0.784","0.890","0.587","0.480","4.635","2.788","0.683","0.035",176.43
"3.546","0.056","0.336","1.026","0.838","0.892","1.117","0.498","4.518","2.922","0.722","0.047",176.78
"2.550","0.049","0.336","1.007","0.860","0.892","1.054","0.525","4.252","2.909","0.850","0.043",177.13
"1.939","0.045","0.311","0.984","0.818","0.886","1.265","0.646","4.591","2.950","0.776","0.057",177.48
"1.997","0.044","0.317","0.962","0.769","0.893","1.109","0.654","5.918","2.863","0.781","0.068",177.831
"2.747","0.046","0.323","0.988","0.747","0.893","1.314","0.689","5.752","2.940","0.757","0.078",178.181
"2.874","0.045","0.335","0.893","0.714","0.894","0.805","0.591","5.840","2.991","0.779","0.066",178.531
"3.518","0.046","0.337","0.888","0.727","0.879","0.772","0.571","4.859","3.086","0.688","0.052",178.881
"3.046","0.040","0.333","0.782","0.772","0.846","0.428","0.475","4.564","3.135","0.671","0.047",179.231
"4.632","0.044","0.322","0.804","0.837","0.865","0.600","0.483","4.148","3.122","0.603","0.049",179.581
"4.851","0.041","0.324","0.799","0.833","0.869","0.491","0.321","4.076","3.095","0.590","0.041",179.931
"5.127","0.040","0.315","0.818","0.829","0.885","0.689","0.400","3.240","3.116","0.504","0.038",180.281
"3.043","0.038","0.306","0.834","0.801","0.853","0.989","0.446","3.076","3.117","0.550","0.035",180.631
"2.661","0.037","0.296","0.849","0.805","0.823","1.016","0.468","3.051","3.112","0.559","0.042",180.981
"3.367","0.035","0.294","0.867","0.789","0.841","0.961","0.404","3.203","3.091","0.671","0.042",181.331
