"Li7_Ca43_umol_mol","X_B11_Ca43_mmol_mol","X_Mg24_Ca43_mmol_mol","P31_Ca43_mmol_mol","S34_Ca43_mmol_mol","K39_Ca43_mmol_mol","X_Mn55_Ca43_umol_mol","X_Cu63_Ca43_umol_mol","X_Zn66_Ca43_umol_mol","X_Sr88_Ca43_mmol_mol","X_Ba138_Ca43_umol_mol","Pb208_Ca43_umol_mol","time"
"5.508","0.026","0.324","0.166","0.903","1.238","6.316","0.483","2.475","2.826","0.713","0.016",166.63
"4.562","0.023","0.326","0.189","0.913","1.229","6.060","0.446","1.901","2.850","0.759","0.022",166.98
"3.903","0.023","0.336","0.217","0.905","1.211","6.685","0.480","2.324","2.881","0.785","0.023",167.33
"3.779","0.023","0.337","0.205","0.907","1.212","6.589","0.471","2.384","2.878","0.731","0.023",167.68
"4.879","0.025","0.338","0.193","0.905","1.236","6.768","0.452","2.339","2.905","0.766","0.012",168.03
"5.576","0.026","0.345","0.175","0.938","1.250","6.525","0.451","2.024","2.931","0.760","0.014",168.38
"5.003","0.027","0.346","0.196","0.962","1.266","5.971","0.417","1.765","2.952","0.686","0.019",168.73
"3.911","0.027","0.352","0.193","0.984","1.272","5.838","0.442","1.921","2.934","0.649","0.021",169.08
"4.776","0.026","0.347","0.197","1.006","1.282","5.167","0.369","1.976","2.840","0.573","0.012",169.43
"5.612","0.024","0.341","0.166","0.951","1.250","4.899","0.338","2.111","2.863","0.692","0.003",169.78
"5.345","0.021","0.346","0.176","0.937","1.248","4.706","0.371","2.219","2.866","0.760","0.002",170.13
"4.093","0.020","0.337","0.169","0.896","1.228","4.699","0.422","1.817","2.794","0.789","0.002",170.48
"4.539","0.022","0.339","0.170","0.922","1.243","5.105","0.414","1.506","2.772","0.724","0.004",170.83
"5.070","0.026","0.321","0.167","0.937","1.245","5.073","0.288","1.502","2.763","0.635","0.004",171.18
"5.396","0.024","0.330","0.179","0.964","1.294","4.806","0.338","1.942","2.869","0.789","0.008",171.53
"5.267","0.026","0.337","0.203","0.979","1.319","4.588","0.351","2.442","2.894","0.839","0.012",171.88
"5.263","0.026","0.345","0.222","0.958","1.308","4.536","0.354","2.532","2.858","0.943","0.015",172.23
"5.238","0.026","0.338","0.228","0.950","1.264","5.027","0.381","2.496","2.873","0.841","0.027",172.581
"4.534","0.023","0.331","0.219","0.948","1.225","4.829","0.430","3.268","2.915","0.857","0.028",172.931
"4.347","0.022","0.323","0.224","0.936","1.218","4.856","0.397","4.440","2.968","0.790","0.044",173.281
"3.788","0.025","0.317","0.216","0.913","1.189","4.742","0.419","4.824","2.968","0.836","0.039",173.631
"3.179","0.026","0.309","0.222","0.920","1.177","4.980","0.386","4.209","2.857","0.821","0.034",173.981
"3.241","0.028","0.316","0.209","0.913","1.193","4.966","0.429","3.038","2.820","0.748","0.028",174.331
"4.045","0.028","0.319","0.194","0.942","1.229","5.053","0.389","2.322","2.877","0.671","0.020",174.681
"5.211","0.029","0.329","0.190","0.934","1.249","4.921","0.347","1.753","2.883","0.662","0.015",175.031
"4.749","0.030","0.330","0.200","0.970","1.241","4.985","0.375","1.942","2.919","0.800","0.003",175.381
"5.891","0.029","0.333","0.216","0.994","1.268","4.546","0.319","2.065","2.858","0.837","0.004",175.731
"6.313","0.028","0.345","0.207","1.046","1.298","4.415","0.464","2.540","2.930","0.900","0.007",176.081
"6.000","0.025","0.342","0.189","1.020","1.285","4.250","0.593","2.316","3.000","0.903","0.007",176.431
"4.116","0.027","0.353","0.186","1.013","1.314","4.203","0.600","2.415","3.024","0.957","0.012",176.781
"3.221","0.030","0.340","0.200","0.949","1.285","4.241","0.451","2.043","2.991","0.918","0.013",177.131
"4.462","0.030","0.333","0.216","0.976","1.310","3.867","0.408","1.851","3.045","0.934","0.012",177.481
"4.519","0.030","0.326","0.209","0.942","1.260","4.119","0.426","1.847","3.081","0.886","0.006",177.831
"4.785","0.026","0.325","0.189","0.977","1.282","4.170","0.572","2.024","3.178","0.932","0.003",178.181
"5.085","0.026","0.334","0.193","0.946","1.290","4.618","0.515","2.130","3.134","0.854","0.003",178.531
"4.777","0.023","0.325","0.215","0.968","1.270","4.377","0.496","2.442","3.098","0.858","0.006",178.881
"4.096","0.026","0.320","0.254","0.911","1.253","3.919","0.418","2.637","3.021","0.879","0.010",179.231
"3.557","0.027","0.315","0.254","0.941","1.240","3.672","0.367","3.248","2.976","0.920","0.017",179.581
"4.130","0.031","0.316","0.255","0.932","1.244","3.359","0.432","3.108","2.963","0.876","0.017",179.931
"5.135","0.031","0.319","0.246","0.955","1.234","3.499","0.381","2.864","3.007","0.745","0.019",180.281
"5.146","0.031","0.330","0.246","0.971","1.237","3.445","0.451","2.526","3.042","0.727","0.017",180.631
"5.114","0.028","0.335","0.232","0.968","1.256","3.382","0.408","2.564","3.085","0.812","0.023",180.981
"4.507","0.028","0.337","0.221","1.007","1.273","3.117","0.501","3.016","3.083","0.866","0.021",181.332
"4.606","0.030","0.328","0.217","1.001","1.268","2.614","0.410","3.250","2.977","0.794","0.022",181.682
"4.571","0.031","0.328","0.202","0.991","1.249","2.415","0.345","2.608","2.956","0.733","0.026",182.032
"3.879","0.031","0.327","0.190","0.983","1.270","2.279","0.351","1.897","2.924","0.702","0.027",182.382
"3.497","0.030","0.335","0.179","0.953","1.311","2.497","0.519","1.031","2.988","0.667","0.018",182.732
"3.195","0.031","0.332","0.202","0.916","1.372","2.709","0.606","1.212","2.980","0.670","0.008",183.082
"3.773","0.030","0.331","0.195","0.897","1.379","2.822","0.559","1.427","2.918","0.745","0.006",183.432
"4.309","0.029","0.317","0.183","0.876","1.362","3.117","0.444","1.731","2.869","0.841","0.013",183.782
"4.531","0.030","0.317","0.158","0.916","1.359","3.668","0.386","1.850","2.912","0.768","0.011",184.132
"4.480","0.030","0.322","0.158","0.901","1.393","3.911","0.325","1.737","3.000","0.702","0.008",184.482
"4.172","0.025","0.326","0.148","0.917","1.413","3.832","0.419","1.630","3.036","0.599","0.001",184.832
"3.661","0.023","0.330","0.148","0.910","1.436","3.475","0.444","1.661","2.952","0.546","0.001",185.182
"3.936","0.023","0.327","0.161","0.899","1.468","3.655","0.502","1.550","2.996","0.555","-0.001",185.532
"4.296","0.027","0.334","0.179","0.882","1.493","3.782","0.533","1.571","2.998","0.574","0.005",185.882
"5.178","0.025","0.340","0.154","0.873","1.506","3.845","0.474","1.331","3.058","0.649","0.003",186.232
"4.818","0.024","0.344","0.148","0.905","1.527","3.576","0.420","1.187","2.922","0.623","0.008",186.581
"4.328","0.021","0.348","0.153","0.904","1.580","3.762","0.322","1.652","2.996","0.730","0.014",186.932
"3.395","0.022","0.349","0.202","0.918","1.583","3.997","0.360","2.529","2.999","0.722","0.018",187.282
"3.058","0.022","0.350","0.197","0.928","1.527","4.234","0.387","2.997","3.086","0.732","0.025",187.632
"3.419","0.023","0.359","0.184","0.927","1.470","4.203","0.423","2.492","2.970","0.704","0.023",187.982
"4.083","0.022","0.353","0.174","0.950","1.476","4.405","0.464","1.608","2.926","0.763","0.019",188.332
"4.917","0.022","0.351","0.187","0.932","1.497","4.358","0.404","1.130","2.905","0.871","0.014",188.682
"5.217","0.020","0.334","0.190","0.961","1.529","4.134","0.417","1.160","2.953","0.931","0.022",189.032
"5.293","0.021","0.332","0.184","0.901","1.509","3.523","0.352","1.607","2.946","0.882","0.029",189.382
"4.827","0.021","0.323","0.186","0.902","1.509","3.410","0.450","1.999","2.902","0.796","0.028",189.733
"5.011","0.021","0.321","0.178","0.877","1.502","3.484","0.391","2.099","2.865","0.717","0.017",190.083
"4.948","0.023","0.319","0.174","0.877","1.532","3.305","0.428","1.602","2.932","0.797","0.014",190.433
"5.358","0.024","0.322","0.169","0.845","1.511","3.529","0.416","1.403","2.930","0.862","0.014",190.783
"4.551","0.024","0.314","0.165","0.825","1.480","3.317","0.266","1.591","2.927","0.883","0.010",191.133
"5.238","0.022","0.305","0.161","0.842","1.452","3.816","0.219","1.576","2.881","0.916","0.006",191.483
"5.390","0.022","0.317","0.150","0.881","1.482","3.727","0.239","1.567","2.959","0.830","-0.001",191.833
"5.467","0.023","0.333","0.158","0.924","1.541","3.683","0.392","1.098","3.041","0.926","-0.002",192.183
"4.804","0.024","0.342","0.168","0.937","1.567","3.431","0.389","1.531","3.104","0.891","0.002",192.533
"4.560","0.023","0.336","0.193","0.945","1.608","3.458","0.293","1.619","3.054","0.976","0.004",192.883
"4.591","0.023","0.330","0.212","0.988","1.604","3.769","0.273","1.609","3.030","0.918","0.005",193.233
"4.387","0.024","0.322","0.198","0.984","1.567","3.726","0.225","1.370","3.014","0.839","0.003",193.583
"4.470","0.026","0.321","0.198","0.977","1.551","3.608","0.223","1.104","3.017","0.845","0.003",193.933
"4.961","0.028","0.315","0.191","0.958","1.563","3.319","0.226","1.161","3.051","0.775","0.005",194.283
"6.365","0.027","0.324","0.189","0.954","1.618","3.242","0.317","1.510","3.102","0.775","0.014",194.633
"6.268","0.026","0.312","0.158","0.936","1.579","2.934","0.443","1.597","3.113","0.696","0.019",194.983
"5.659","0.025","0.322","0.149","0.928","1.568","2.848","0.433","1.865","3.094","0.641","0.019",195.333
"4.722","0.024","0.317","0.162","0.898","1.560","2.589","0.452","1.693","3.082","0.682","0.015",195.683
"4.837","0.024","0.330","0.182","0.891","1.593","2.761","0.341","1.649","3.121","0.738","0.023",196.033
"4.741","0.022","0.328","0.195","0.900","1.589","2.638","0.432","1.872","3.206","0.794","0.025",196.383
"5.610","0.025","0.321","0.194","0.939","1.573","2.821","0.426","2.099","3.193","0.844","0.021",196.733
"6.057","0.026","0.314","0.220","0.928","1.560","2.618","0.491","2.104","3.167","0.761","0.010",197.083
"6.172","0.025","0.305","0.209","0.904","1.528","2.613","0.494","1.537","3.104","0.743","0.006",197.433
"5.387","0.023","0.317","0.237","0.904","1.559","2.476","0.501","1.134","3.089","0.706","0.003",197.783
"4.271","0.021","0.315","0.205","0.906","1.559","2.336","0.623","1.289","3.127","0.684","0.002",198.133
"4.254","0.022","0.320","0.207","0.904","1.559","2.598","0.547","1.639","3.087","0.681","0.004",198.484
"3.896","0.023","0.312","0.191","0.902","1.523","2.535","0.467","1.538","3.162","0.655","0.007",198.834
"4.466","0.023","0.316","0.195","0.899","1.525","2.664","0.355","1.317","3.131","0.672","0.010",199.184
"5.695","0.026","0.315","0.200","0.911","1.537","2.397","0.334","0.690","3.135","0.665","0.010",199.534
"5.965","0.025","0.315","0.199","0.914","1.557","2.297","0.378","0.673","3.035","0.657","0.008",199.884
"6.120","0.025","0.314","0.211","0.929","1.562","2.634","0.315","0.630","3.019","0.637","0.009",200.234
"5.612","0.023","0.315","0.199","0.937","1.576","2.668","0.316","0.771","3.022","0.697","0.009",200.584
"5.648","0.023","0.320","0.189","0.933","1.561","2.636","0.371","0.877","3.031","0.675","0.008",200.934
"4.892","0.023","0.321","0.171","0.933","1.572","2.305","0.421","0.910","3.064","0.672","0.003",201.284
"4.816","0.023","0.314","0.183","0.927","1.579","2.402","0.407","0.942","3.094","0.633","-0.001",201.634
"4.387","0.025","0.311","0.175","0.903","1.589","2.608","0.368","0.911","3.078","0.566","0.001",201.984
"4.513","0.022","0.316","0.197","0.908","1.555","2.413","0.340","0.981","3.094","0.530","0.001",202.334
"3.903","0.024","0.320","0.201","0.874","1.523","2.186","0.268","1.183","3.060","0.500","0.005",202.684
"3.779","0.021","0.315","0.217","0.913","1.487","2.099","0.356","1.184","3.068","0.563","0.005",203.034
"3.589","0.022","0.314","0.200","0.919","1.481","2.442","0.396","1.414","3.059","0.614","0.008",203.384
"3.433","0.023","0.307","0.212","0.923","1.484","1.972","0.427","1.275","3.070","0.677","0.013",203.734
"4.473","0.023","0.310","0.209","0.905","1.490","2.059","0.311","1.319","3.115","0.687","0.017",204.084
"5.659","0.023","0.307","0.206","0.911","1.465","1.793","0.288","1.296","3.116","0.766","0.015",204.434
"5.451","0.023","0.307","0.164","0.931","1.450","2.164","0.309","1.635","3.079","0.748","0.009",204.784
"4.256","0.023","0.299","0.155","0.931","1.473","2.086","0.412","1.789","3.028","0.738","0.006",205.134
"4.381","0.025","0.301","0.163","0.955","1.511","2.413","0.427","1.596","3.029","0.691","0.008",205.484
"4.917","0.024","0.312","0.157","0.967","1.524","2.431","0.544","1.443","3.073","0.763","0.008",205.834
"4.670","0.024","0.307","0.165","0.920","1.442","2.468","0.579","1.229","3.054","0.711","0.007",206.184
"4.086","0.021","0.295","0.164","0.857","1.398","2.185","0.614","1.247","3.024","0.731","0.008",206.534
"3.830","0.023","0.294","0.185","0.848","1.392","2.259","0.539","1.078","3.070","0.664","0.006",206.885
"4.402","0.025","0.318","0.177","0.894","1.429","1.939","0.458","0.928","3.217","0.771","0.010",207.235
"3.215","0.026","0.324","0.182","0.901","1.443","1.696","0.354","0.991","3.290","0.763","0.005",207.585
"2.973","0.025","0.320","0.188","0.899","1.437","1.750","0.356","1.194","3.294","0.821","0.006",207.935
"3.431","0.024","0.308","0.207","0.918","1.411","1.807","0.331","1.708","3.284","0.764","0.007",208.285
"3.732","0.020","0.321","0.176","0.916","1.373","1.779","0.288","1.988","3.253","0.771","0.014",208.635
"3.559","0.021","0.319","0.174","0.914","1.334","1.631","0.284","2.149","3.274","0.715","0.013",208.985
"2.924","0.021","0.320","0.162","0.906","1.342","1.642","0.299","1.719","3.254","0.787","0.012",209.335
"3.612","0.024","0.312","0.210","0.945","1.345","1.935","0.364","1.913","3.345","0.837","0.010",209.685
"4.306","0.024","0.315","0.218","0.941","1.299","1.907","0.325","1.753","3.324","0.857","0.013",210.035
"5.353","0.025","0.314","0.240","0.942","1.233","2.010","0.438","2.147","3.370","0.810","0.024",210.385
"5.782","0.027","0.316","0.259","0.927","1.180","1.906","0.509","2.292","3.337","0.856","0.025",210.735
"5.878","0.029","0.317","0.302","0.960","1.162","1.953","0.503","2.165","3.427","0.921","0.027",211.085
"4.797","0.028","0.319","0.320","0.938","1.152","1.957","0.397","2.516","3.473","1.033","0.017",211.435
"4.389","0.026","0.320","0.306","0.973","1.171","1.799","0.326","1.949","3.524","0.958","0.013",211.785
"4.856","0.024","0.311","0.295","0.940","1.159","1.773","0.344","1.875","3.474","0.927","0.015",212.135
"5.017","0.025","0.306","0.258","0.983","1.157","1.749","0.326","1.475","3.354","0.846","0.019",212.485
"5.645","0.026","0.308","0.270","0.939","1.164","1.785","0.351","1.393","3.362","0.884","0.016",212.835
"5.525","0.026","0.312","0.248","0.939","1.188","1.580","0.275","1.840","3.346","0.880","0.015",213.185
"6.434","0.022","0.313","0.253","0.901","1.196","1.564","0.359","1.602","3.354","0.847","0.010",213.535
"5.809","0.022","0.299","0.210","0.921","1.203","1.622","0.366","1.571","3.231","0.831","0.014",213.885
"5.619","0.027","0.308","0.199","0.882","1.220","1.807","0.459","1.806","3.248","0.826","0.012",214.235
"5.956","0.028","0.307","0.188","0.884","1.249","1.781","0.406","2.090","3.218","0.938","0.008",214.585
"5.708","0.029","0.315","0.177","0.884","1.255","1.707","0.347","1.921","3.240","0.822","0.003",214.935
"6.472","0.026","0.305","0.183","0.897","1.266","1.674","0.337","1.438","3.181","0.786","0.001",215.285
"5.855","0.028","0.304","0.197","0.924","1.279","1.657","0.289","0.856","3.200","0.727","0.003",215.636
"6.146","0.024","0.301","0.191","0.889","1.281","1.932","0.315","1.269","3.229","0.867","0.008",215.986
"5.078","0.025","0.309","0.184","0.955","1.258","2.266","0.311","1.862","3.312","0.925","0.019",216.336
"5.664","0.024","0.306","0.195","0.914","1.191","2.604","0.369","2.357","3.315","1.000","0.033",216.686
"6.008","0.026","0.304","0.237","0.948","1.133","2.514","0.477","2.268","3.306","1.055","0.039",217.036
"6.825","0.025","0.291","0.250","0.926","1.107","2.457","0.514","1.624","3.212","1.204","0.033",217.386
"6.197","0.027","0.290","0.252","0.956","1.102","2.569","0.512","1.683","3.216","1.304","0.030",217.736
"6.528","0.029","0.294","0.233","0.946","1.066","2.531","0.400","1.693","3.196","1.447","0.030",218.086
"6.051","0.032","0.309","0.213","0.947","1.021","2.266","0.324","2.039","3.183","1.384","0.041",218.436
"5.963","0.030","0.321","0.222","0.948","0.997","1.906","0.302","1.842","3.192","1.365","0.038",218.786
"4.975","0.028","0.319","0.224","0.903","0.984","1.779","0.352","2.134","3.199","1.305","0.042",219.136
"5.205","0.025","0.315","0.259","0.908","1.023","1.838","0.387","2.309","3.335","1.443","0.032",219.486
"5.550","0.023","0.307","0.287","0.912","1.018","1.700","0.430","2.430","3.353","1.485","0.042",219.836
"5.782","0.022","0.294","0.302","0.945","1.021","1.837","0.420","2.678","3.332","1.491","0.034",220.186
"4.602","0.023","0.288","0.311","0.938","0.979","1.881","0.386","2.525","3.315","1.331","0.032",220.536
"4.414","0.025","0.290","0.264","0.935","0.956","1.905","0.390","2.812","3.375","1.224","0.028",220.885
"4.321","0.026","0.292","0.274","0.962","0.953","1.716","0.371","2.560","3.468","1.157","0.036",221.236
"5.568","0.026","0.292","0.270","0.977","0.954","1.578","0.436","2.930","3.474","1.161","0.040",221.586
"5.966","0.028","0.287","0.297","0.953","0.964","1.611","0.357","3.257","3.548","1.227","0.042",221.936
"5.950","0.027","0.292","0.293","0.911","0.942","1.770","0.296","3.404","3.473","1.266","0.048",222.286
"5.696","0.030","0.294","0.296","0.903","0.928","1.843","0.365","3.304","3.501","1.295","0.049",222.636
"5.975","0.027","0.294","0.297","0.922","0.909","1.767","0.388","2.768","3.402","1.199","0.039",222.986
"6.612","0.030","0.289","0.309","0.949","0.925","1.624","0.457","2.379","3.453","1.106","0.020",223.336
"7.179","0.025","0.281","0.292","0.912","0.939","1.646","0.362","2.041","3.406","1.015","0.014",223.686
"6.440","0.026","0.297","0.273","0.912","0.946","1.848","0.268","1.854","3.484","0.973","0.012",224.037
"6.055","0.024","0.303","0.231","0.907","0.936","1.768","0.317","2.018","3.615","0.916","0.014",224.387
"4.285","0.025","0.300","0.249","0.896","0.922","1.581","0.292","2.503","3.710","0.905","0.017",224.737
"3.316","0.027","0.283","0.266","0.868","0.914","1.432","0.390","3.243","3.707","0.959","0.023",225.087
"3.137","0.027","0.278","0.276","0.883","0.900","1.557","0.318","3.271","3.654","0.994","0.026",225.437
"3.365","0.032","0.279","0.258","0.884","0.883","1.655","0.279","3.610","3.609","1.016","0.027",225.787
"3.520","0.034","0.288","0.239","0.917","0.865","1.711","0.222","3.714","3.565","1.031","0.023",226.137
"2.995","0.036","0.290","0.244","0.926","0.863","1.719","0.211","6.650","3.578","0.970","0.035",226.487
"2.986","0.036","0.302","0.254","0.955","0.868","1.687","0.315","9.931","3.666","1.047","0.040",226.837
"3.341","0.033","0.295","0.244","0.970","0.872","1.756","0.347","13.155","3.711","0.971","0.043",227.187
"3.717","0.034","0.299","0.242","0.967","0.853","1.847","0.393","14.871","3.717","1.065","0.039",227.537
"3.969","0.033","0.290","0.231","0.937","0.840","1.988","0.397","16.252","3.687","0.966","0.046",227.887
"3.174","0.036","0.287","0.227","0.903","0.828","1.932","0.498","19.465","3.619","1.090","0.060",228.237
